track_uri,track_name,album_name,artist_name(s),release_date,duration_(ms),popularity,explicit,added_by,added_at,genres,record_label,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,standardized_track_name,pianist,year,sonata,movement
spotify:track:6hpRpwKOVbGTnPhfZ4uNl7,"Beethoven: Piano Sonata No. 21 in C Major, Op. 53, ""Waldstein"": III. Rondo (Allegretto moderato - Prestissimo)",Beethoven: Complete Piano Sonatas,Ludwig van Beethoven;Fazıl Say,2020-01-17,566933,2,False,mikaylab.,2026-02-15T23:26:30Z,"klassiek,klassieke piano,kamermuziek",Warner Classics,0.367,0.0899,0,-22.263,1,0.0366,0.99,0.906,0.104,0.0597,120.797,4,"""Waldstein"", III.",Fazıl Say,2020.0,Waldstein,III
spotify:track:7sHK7HgiFSSH7BrWSc4HIe,"Piano Sonata No. 8 in C Minor, Op. 13 “Pathétique”: I. Grave - Allegro di molto e con brio",Beethoven: The Complete Piano Sonatas Nos. 1-32,Ludwig van Beethoven;David Korevaar,2026-01-30,515336,4,False,mikaylab.,2026-02-15T23:27:06Z,"klassiek,klassieke piano,kamermuziek",Prospero Classical,0.36,0.15,0,-23.207,0,0.0537,0.988,0.906,0.0837,0.084,76.758,4,"""Pathétique"", I.",David Korevaar,2026.0,Pathétique,I
spotify:track:1pB3BaIJtNCzbbbf7MlMqm,"Piano Sonata No. 8 in C Minor, Op. 13 “Pathétique”: II. Adagio cantabile",Beethoven: The Complete Piano Sonatas Nos. 1-32,Ludwig van Beethoven;David Korevaar,2026-01-30,295600,3,False,mikaylab.,2026-02-15T23:27:06Z,"klassiek,klassieke piano,kamermuziek",Prospero Classical,0.357,0.00477,8,-34.26,1,0.043,0.995,0.934,0.0965,0.088,70.969,4,"""Pathétique"", II.",David Korevaar,2026.0,Pathétique,II
spotify:track:11mcNANSHwXBijaAXjYz9C,"Piano Sonata No. 8 in C Minor, Op. 13 “Pathétique”: III. Rondo. Allegro",Beethoven: The Complete Piano Sonatas Nos. 1-32,Ludwig van Beethoven;David Korevaar,2026-01-30,283616,3,False,mikaylab.,2026-02-15T23:27:06Z,"klassiek,klassieke piano,kamermuziek",Prospero Classical,0.348,0.0761,0,-25.487,0,0.0385,0.988,0.912,0.135,0.189,102.693,3,"""Pathétique"", III.",David Korevaar,2026.0,Pathétique,III
spotify:track:1hoN5v1JXX9KTOLvRK9tFO,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 “Moonlight”: I. Adagio sostenuto",Beethoven: The Complete Piano Sonatas Nos. 1-32,Ludwig van Beethoven;David Korevaar,2026-01-30,291811,3,False,mikaylab.,2026-02-15T23:27:16Z,"klassiek,klassieke piano,kamermuziek",Prospero Classical,0.159,0.00329,1,-36.95,0,0.0442,0.995,0.883,0.105,0.0427,66.524,4,"""Moonlight"", I.",David Korevaar,2026.0,Moonlight,I
spotify:track:75pGWuPA6M7tCU9bU2ooFI,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 “Moonlight”: II. Allegretto",Beethoven: The Complete Piano Sonatas Nos. 1-32,Ludwig van Beethoven;David Korevaar,2026-01-30,131695,3,False,mikaylab.,2026-02-15T23:27:16Z,"klassiek,klassieke piano,kamermuziek",Prospero Classical,0.575,0.023,1,-30.637,1,0.043,0.996,0.93,0.131,0.354,112.128,4,"""Moonlight"", II.",David Korevaar,2026.0,Moonlight,II
spotify:track:6zkg0POdXhxWXUrvhIpUjN,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 “Moonlight”: III. Presto agitato",Beethoven: The Complete Piano Sonatas Nos. 1-32,Ludwig van Beethoven;David Korevaar,2026-01-30,472686,4,False,mikaylab.,2026-02-15T23:27:16Z,"klassiek,klassieke piano,kamermuziek",Prospero Classical,0.32,0.148,6,-21.859,0,0.0389,0.988,0.897,0.103,0.114,149.542,4,"""Moonlight"", III.",David Korevaar,2026.0,Moonlight,III
spotify:track:5UOUxMKKUHbpSNViocbwCS,"Piano Sonata No. 21 in C Major, Op. 53 “Waldstein”: I. Allegro con brio",Beethoven: The Complete Piano Sonatas Nos. 1-32,Ludwig van Beethoven;David Korevaar,2026-01-30,676905,3,False,mikaylab.,2026-02-15T23:27:27Z,"klassiek,klassieke piano,kamermuziek",Prospero Classical,0.315,0.121,0,-24.654,1,0.0435,0.986,0.926,0.0815,0.0972,75.585,4,"""Waldstein"", I.",David Korevaar,2026.0,Waldstein,I
spotify:track:7xt0cIcE5xr3xSmkf9WB91,"Piano Sonata No. 21 in C Major, Op. 53 “Waldstein”: II. Introduzione: Adagio molto",Beethoven: The Complete Piano Sonatas Nos. 1-32,Ludwig van Beethoven;David Korevaar,2026-01-30,231304,2,False,mikaylab.,2026-02-15T23:27:27Z,"klassiek,klassieke piano,kamermuziek",Prospero Classical,0.388,0.00176,5,-33.664,1,0.0808,0.993,0.901,0.0675,0.0639,73.399,4,"""Waldstein"", II.",David Korevaar,2026.0,Waldstein,II
spotify:track:6xYCYv3b7OrCHAOLoK3Wps,"Piano Sonata No. 21 in C Major, Op. 53 “Waldstein”: III. Rondo: Allegretto moderato - Prestissimo",Beethoven: The Complete Piano Sonatas Nos. 1-32,Ludwig van Beethoven;David Korevaar,2026-01-30,629448,2,False,mikaylab.,2026-02-15T23:27:27Z,"klassiek,klassieke piano,kamermuziek",Prospero Classical,0.354,0.0768,0,-22.995,1,0.0355,0.982,0.911,0.122,0.0436,103.581,4,"""Waldstein"", III.",David Korevaar,2026.0,Waldstein,III
